pl_name,planet_status,mass,radius,type,orbital_period,semi_major_axis,star_name,star_distance,star_teff,star_radius,temp_calculated,mag_v,mag_j,mag_k,scale_factor,tsm,esm,alternate_names,updated,observation_type,reference,molecules,albedo,phase_curve,comments,molecules_cleaned,molecule_list
WASP-45 b,Confirmed,1.007,1.16,Hot Jupiter,3.1260876,0.04054,WASP-45,211.196,5140.0,0.945,1153.0,12.0,10.753,10.294,1.15,71.9297,76.0457,,5/16/11,G-B: Low resolution visible,2016MNRAS.456..990C,"{Featureless spectra"":""Detection""}""",No,No,Photometry on different filters. Tentative radius variation with filters ( larger absorption in the redder bands),[],
WASP-46 b,Confirmed,2.101,1.31,Hot Jupiter,1.43037,0.02448,WASP-46,375.31,5620.0,0.917,1636.0,12.9,11.753,11.401,1.15,47.2096,103.3968,TOI-101 b,10/31/22,G-B: Low resolution visible,2016MNRAS.456..990C,"{Featureless spectra"":""Detection""}""",No,No,Photometry on different filters. Very tentative variations with filters (larger absorption in the redder bands),[],
WASP-47 d,Confirmed,0.04122,0.319,Hot,9.03077,0.088,WASP-47,266.69,5552.0,1.14,963.5938113,11.9,10.613,10.192,1.28,24.9149,2.6166,"1SWASP J220448.72-120107.8 d, 2MASS J22044873-1201079 d, EPIC 206103150 d, EPIC 206103150.02, K2-23 d, WISE J220448.74-120108.4 d",02-05-2021,G-B: High resolution IR,2307.00967,"{He"":""Upper limit""}""",No,No,Upper-limit with GIANO-B of 3.29%,[],"Upper, He"
WASP-48 b,Confirmed,0.98,1.67,UltraHot Jupiter,2.143634,0.03444,WASP-48,454.144,5990.0,1.75,2058.959151,11.06,10.627,10.372,1.15,121.7007,98.2247,TOI-1628.01,08-06-2024,G-B: High resolution IR,2305.02465,"{He"":""No detection""}""",No,No,,[],"No, He"
WASP-49 A b,Confirmed,0.378,1.115,Hot Jupiter,2.7817387,0.0378,WASP-49 A,170.0,5600.0,0.9,1317.640202,,,,1.15,,,WASP-49,05-04-2022,G-B: High resolution visible,2017A&A...602A..36W,"{Na"":""Detection""}""",0,No,Using transit observations with HARPS.,[],Na
WASP-49 A b,Confirmed,0.378,1.115,Hot Jupiter,2.7817387,0.0378,WASP-49 A,170.0,5600.0,0.9,1317.640202,,,,1.15,,,WASP-49,05-04-2022,G-B: Low resolution visible,2305.19441,"{Na"":""No detection"",""Featureless spectra"":""Detection""}""",No,No,,[],"No, Na"
WASP-49 A b,Confirmed,0.378,1.115,Hot Jupiter,2.7817387,0.0378,WASP-49 A,170.0,5600.0,0.9,1317.640202,,,,1.15,,,WASP-49,05-04-2022,G-B: High resolution visible,2409.19844,"{Na"":""Detection""}""",No,No,Redshifted Sodium Transient near Exoplanet Transit,[],Na
WASP-49 A b,Confirmed,0.378,1.115,Hot Jupiter,2.7817387,0.0378,WASP-49 A,170.0,5600.0,0.9,1317.640202,,,,1.15,,,WASP-49,05-04-2022,G-B: High resolution visible,2205.01623,"{Na"":""Detection""}""",No,No,Confirmed the previously reported detections of Na using HARPS.,[],Na
WASP-49 Ab,Confirmed,0.399,1.198,Hot Jupiter,2.7817387,0.03873,WASP-49 A,194.553,5597.0,1.02,1400.0,11.35,10.15,9.75,1.15,275.1207,115.5287,"TOI-479 b, TOI-479 Ab, TOI-479.01",7/31/24,G-B: High resolution visible,2504.03974,"{Na"":""Upper limit""}""",No,No,The origin of the observed sodium signal is unlikely from the atmosphere of the planet.,[],"Na, Upper"
WASP-5 b,Confirmed,1.637,1.171,Hot Jupiter,1.6284246,0.02729,WASP-5,297.0,5700.0,1.084,1706.0,12.26,10.949,10.598,1.15,46.7671,90.0406,,04-05-2022,G-B:Low resolution IR,2204.01137,[],0.43,Yes,Albedo of Ag=0.43+/-0.15 for fully efficient atmospheric circulation and Ag=0.29+/-0.15 for no circulation at all,[],
WASP-50 b,Confirmed,1.437,1.138,Hot Jupiter,1.9550959,0.02913,WASP-50,230.0,5400.0,0.855,1394.84,11.6,10.401,9.969,1.15,82.7104,139.0452,,09-06-2024,TESS,2204.03327,[],0.344,No,3σ upper limit geometric albedo of 0.44,[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,JWST-NIRISS,2412.17072,"{H2O"":""Detection"",""He"":""Detection"",""K"":""Upper limit""}""",No,No,Transit observations with occulted spots. Tentative K,[],"K, Upper, H2O, He"
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B:Low resolution IR,2020AJ....159..278V,"{He"":""Upper limit""}""",0,No,Using ultranarrowband photometry.,[],"Upper, He"
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,HST WFC3,2018AJ....155..156T,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B: High resolution visible,2002.08379,"{Na"":""Detection"",""K"":""Detection"",""H"":""Detection""}""",0,No,"With ESPRESSO detection of Na D1 (1.09±0.16%), Na D2 (1.31±0.13%), Hα (0.86±0.13%), K (0.46 ± 0.13%)",[],"K, Na, H"
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B: High resolution IR,2205.11579,"{He"":""Detection""}""",0,No,11 sigma detection of He I in the atmosphere of WASP-52b with Keck/NIRSPEC,[],He
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B: High resolution IR,2307.0558,"{He"":""No detection""}""",No,No,Upper limit of <1.69 % with SPIRou. It is not consistent with previous detections.,[],"No, He"
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,Spitzer,2408.13308,[],No,Yes,Dayside and nightside temperatures from phase curve at 4.5 um. Negative albedo,[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,HST STIS,2018AJ....156..298A,[],0,No,,[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B: Low resolution visible,2017MNRAS.470..742L,[],0,No,Flat transmission spectrum,[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B: Low resolution visible,2016MNRAS.463.2922K,[],0,No,"Flat transmission spectrum from 3 band photometry (u', g', narrow Na filter)",[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,Spitzer,2203.15059,[],No,Yes,Spitzer phase curve,[],
WASP-52 b,Confirmed,0.46,1.27,Hot Jupiter,1.74977083,0.0272,WASP-52,140.0,5000.0,0.79,1315.0,12.0,10.588,10.086,1.15,363.8505,189.7595,,4/24/23,G-B:Low resolution IR,2204.11865,"{He"":""Upper limit""}""",No,No,Narrow band photometry with Palomar/WIRC. Tentative detection at 2.2σ confidence: 0.29 +0.13 −0.13%,[],"Upper, He"
WASP-57 b,Confirmed,0.8,1.1,Hot Jupiter,2.8,0.03769,WASP-57,398.276,5600.0,0.927,1338.0,12.913,11.625,11.244,1.15,62.3136,54.6674,,10-12-2012,G-B: Low resolution visible,2015MNRAS.454.3094S,"{Featureless spectra"":""Detection""}""",No,No,Photometric data in different filters. Not possible to identify and interpret clearly the eventual radius variations,[],
WASP-6 b,Confirmed,0.503,1.224,Hot Jupiter,3.361006,0.0421,WASP-6,307.0,5450.0,0.87,1194.671589,12.4,10.769,10.325,1.15,205.2978,98.3195,,12-03-2019,G-B: Low resolution visible,1911.12628,"{Na"":""Detection"",""K"":""Detection"",""H2O"":""Detection""}""",0,No,,[],"K, Na, H2O"
WASP-62 b,Confirmed,0.58,1.39,Hot Jupiter,4.41193811,0.0581,WASP-62,160.0,6230.0,1.28,1415.0,10.3,9.272,8.944,1.15,284.283,128.6339,TOI-102 b,08-01-2024,HST WFC3,2020AJ....160..109S,"{H2O"":""Detection"",""FeH"":""Detection""}""",0,No,"Best-fit retrievals include FeH, but it might also be another absorber",[],"H2O, FeH"
WASP-62 b,Confirmed,0.58,1.39,Hot Jupiter,4.41193811,0.0581,WASP-62,160.0,6230.0,1.28,1415.0,10.3,9.272,8.944,1.15,284.283,128.6339,TOI-102 b,08-01-2024,HST STIS,2021ApJ...906L..10A,"{Na"":""Detection""}""",0,No,,[],Na
WASP-63 b,Confirmed,0.38,1.43,Hot Jupiter,4.37809,0.0574,WASP-63,330.0,5550.0,1.88,1531.614314,11.2,9.818,9.393,1.15,184.3556,67.2729,,3/22/13,HST WFC3,1704.07421,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-67 b,Confirmed,0.42,1.4,Hot Jupiter,4.61442,0.0517,WASP-67,225.0,5200.0,0.87,1028.610974,12.5,10.608,10.129,1.15,341.1501,110.5915,,4/23/12,Spitzer,2015ApJ...810..118K,[],No,No,"Brightness T = 1015 [-74,+67] K (at 4.5 μm) and T<1046 K (at 3.6 μm). Close to blackbody shape (cannot exclude clouds)",[],
WASP-67 b,Confirmed,0.42,1.4,Hot Jupiter,4.61442,0.0517,WASP-67,225.0,5200.0,0.87,1028.610974,12.5,10.608,10.129,1.15,341.1501,110.5915,,4/23/12,G-B: Low resolution visible,2014A&A...568A.127M,"{Featureless spectra"":""Upper limit""}""",No,No,"Multi-colour, broad-band data collected with GROND at the MPG 2.2 m telescope and DFOSC at the Danish 1.54 m telescope.",[],Upper
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution visible,2412.0433,"{Na"":""Detection""}""",No,No,Study of the strenght of the Na doublet lines from several transits,[],Na
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution visible,2017A&A...608A.135C,"{Na"":""Detection""}""",0,No,Detection of sodium using HARPS-North,[],Na
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: Low resolution visible,2020A&A...641A.158M,"{Rayleigh Scattering"":""Detection""}""",0,No,,[],
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution visible,2109.06335,"{Na"":""Detection"",""Rayleigh Scattering"":""Detection"",""H"":""Upper limit"",""K"":""No detection""}""",0,No,,[],"H, Na, K, Upper, No"
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2018Sci...362.1388N,"{He"":""Detection""}""",0,No,,[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2504.15393,"{H3+"":""Upper limit""}""",No,No,Non detection of H3+ emission,[],"H3, Upper"
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: Low resolution visible,2303.13202,"{TiO"":""Detection""}""",No,No,,[],TiO
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,HST WFC3,2018AJ....155..156T,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B:Low resolution IR,2405.19177,"{He"":""Detection""}""",No,No,He narrow band photometry and comparison with previous HiRes observations,[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2406.09225,"{He"":""Detection""}""",No,No,,[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,JWST-NIRCam,2406.15543,"{H2O"":""Detection"",""CO"":""Detection"",""CO2"":""Detection"",""Cloudy"":""Detection"",""Molecular ratios: C\/O, etc..."":""Detection""}""",0.64,No,"In all cases, aerosols are needed to fit the spectrum of the planet",[],"C, CO2, O, H2O, CO"
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2307.0558,"{He"":""Detection""}""",No,No,Excess absorption detection of 2.21 ± 0.46 % with SPIRou.,[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2207.0976,"{HCN"":""No detection"",""CO"":""Detection"",""CO2"":""No detection"",""CH4"":""Detection"",""NH3"":""Detection"",""H2O"":""Detection""}""",No,No,,[],"CH4, NH3, CO2, No, HCN, H2O, CO"
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2312.02381,"{He"":""Detection""}""",No,No,Observations to study the He-tail,[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2403.00608,"{He"":""Detection""}""",No,No,Confirmation of He detection with GIANO-B (3.91±0.22%),[],He
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution visible,2205.01623,"{Na"":""Detection""}""",No,No,Confirms previously reported detection of Na using HARPS-N.,[],Na
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: High resolution IR,2020AJ....160..228K,"{FeH"":""Upper limit""}""",0,No,,[],"Upper, FeH"
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B: Low resolution visible,2410.18663,"{Featureless spectra"":""Detection""}""",No,No,,[],
WASP-69 b,Confirmed,0.26,1.057,Hot Jupiter,3.8681382,0.04525,WASP-69,50.0,4715.0,0.813,963.0,9.87,8.032,7.459,1.15,832.712,241.5899,,3/25/23,G-B:Low resolution IR,2204.11865,"{He"":""Detection""}""",No,No,Narrow band photometry with Palomar/WIRC. Excess depth at mid-transit to be 0.512 +0.049 −0.048%,[],He
WASP-7 b,Confirmed,0.96,1.33,Hot Jupiter,4.9546416,0.0617,WASP-7,140.0,6400.0,1.432,1487.0,9.51,8.648,8.396,1.15,168.3863,127.8366,,9/20/12,G-B: High resolution visible,2210.08517,"{Na"":""Detection""}""",No,No,,[],Na
WASP-72 b,Confirmed,1.461,1.27,UltraHot Jupiter,2.2167421,0.03708,WASP-72,434.754,6250.0,1.98,2202.29861,9.6,9.964,9.617,1.15,40.7103,65.9873,,5/22/14,TESS,2020AJ....160..155W,[],0,Yes,Secondary eclipse (D=113+/-35 ppm) and planetary phase curve measured.,[],
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,HST STIS,2110.04415,"{H2O"":""Upper limit"",""CH4"":""Upper limit"",""TiO"":""No detection"",""VO"":""No detection"",""Featureless spectra"":""Detection""}""",0,No,Also Spitzer data,[],"CH4, VO, Upper, H2O, No, TiO"
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,G-B: Low resolution visible,2020A&A...642A..50L,"{TiO"":""No detection"",""Rayleigh Scattering"":""Detection"",""VO"":""No detection""}""",0,No,TiO/VO previously claimed by 2019MNRAS.485.5168M using G-B low-res visible.,[],"No, TiO, VO"
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,G-B: Low resolution visible,2302.11495,"{Featureless spectra"":""Detection""}""",No,No,,[],
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,HST WFC3,2506.12806,"{Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,,[],"C, O"
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,Spitzer,2408.13308,[],0.6,Yes,Dayside and nightside temperatures from phase curve at 4.5 um.,[],
WASP-74 b,Confirmed,0.826,1.248,Hot Jupiter,2.13775138,0.03443,WASP-74,120.0,5970.0,1.64,1865.0,9.7,8.548,8.221,1.15,161.9022,145.4127,,12/24/21,HST WFC3,2204.11729,"{H2O"":""Detection"",""CH4"":""Detection""}""",No,No,,[],"CH4, H2O"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2412.0433,"{Na"":""Detection""}""",No,No,Study of the strenght of the Na doublet lines from several transits,[],Na
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,Spitzer,2107.03349,[],0,Yes,,[],
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2107.0953,"{Na"":""Detection""}""",0,No,Re-analysis of HARPS & ESPRESSO data already published. Appendix showing line shape can only come from atmosphere.,[],Na
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2210.06892,"{Ba+"":""Detection""}""",No,No,,[],Ba
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,Spitzer,2107.03349,[],0,Yes,Ultra-hot day side and relatively cold nightside brightness temperatures found,[],
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2109.00059,"{Ca+"":""Detection"",""He"":""Upper limit"",""Na"":""Upper limit"",""Li"":""Upper limit"",""H"":""Upper limit"",""K"":""Upper limit""}""",0,No,,[],"Na, H, He, K, Upper, Ca, Li"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2109.00163,"{Cloudy"":""Detection""}""",0,No,"Modeling work of previously published data. optically thick clouds composed of Al2O3, Fe, or Mg2SiO4 provide best fits",[],
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2109.04373,"{Na"":""Detection"",""Ca+"":""Detection""}""",0,No,,[],"Na, Ca"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2109.04373,"{Ca+"":""Detection"",""Na"":""Detection""}""",0,No,,[],"Na, Ca"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2404.10463,"{Molecular ratios: C\/O, etc..."":""Detection"",""Fe"":""Detection"",""Mg"":""Detection"",""VO"":""Detection""}""",No,No,Found broad consistency between the limbs of the atmosphere for each of the transits,[],"C, VO, Mg, Fe, O"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2110.11946,"{OH"":""Detection""}""",0,No,,[],OH
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2302.08736,"{CO"":""Detection""}""",No,No,,[],CO
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2111.09916,"{V"":""Detection"",""Cr"":""Detection"",""Sr"":""Detection"",""Co+"":""Detection""}""",0,No,,[],"Cr, V, Sr, Co"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,HST WFC3,2020AJ....160....8E,"{TiO"":""Detection"",""VO"":""Upper limit"",""H2O"":""Detection""}""",0,No,"No evidence for TiO in transmission (upper limit), but TiO detected in emission.",[],"H2O, Upper, TiO, VO"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2112.02546,"{Na"":""Detection""}""",0,No,Na detection with Subaru/HDS,[],Na
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2020Natur.580..597E,"{Fe+"":""Detection""}""",0,No,Indirect detection of Fe+ condensation,[],Fe
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2021A&A...646A.158T,"{Li"":""Detection"",""Na"":""Detection"",""Mg"":""Detection"",""Ca+"":""Detection"",""K"":""Detection"",""Fe"":""Detection"",""Ti"":""Upper limit"",""Cr"":""Upper limit"",""Ni"":""Upper limit"",""TiO"":""Upper limit"",""VO"":""Upper limit"",""ZrO"":""Upper limit""}""",0,No,,[],"Cr, Na, ZrO, VO, K, Mg, Upper, Ni, Ca, Fe, Li, Ti, TiO"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,HST WFC3,2018AJ....155..156T,"{H2O"":""Detection""}""",0,No,,[],H2O
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2405.01933,"{OH"":""Detection"",""H2O"":""Detection"",""Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,Revealing H2O dissociation HST+High-res,[],"OH, C, H2O, O"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2405.09769,"{H2O"":""Detection"",""CO"":""Detection"",""OH"":""Detection"",""Molecular ratios: C\/O, etc..."":""Detection""}""",No,No,,[],"OH, C, CO, H2O, O"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution IR,2202.02041,"{HCN"":""Detection"",""H2O"":""Detection""}""",0,No,,[],"HCN, H2O"
WASP-76 b,Confirmed,0.92,1.83,UltraHot Jupiter,1.809886,0.033,WASP-76,195.3,6250.0,1.73,2190.0,9.5,8.541,8.243,1.15,485.1939,335.1729,,10/14/22,G-B: High resolution visible,2022AJ....163..107K,"{Fe"":""Detection"",""Ca+"":""Detection"",""Cr"":""Detection"",""Li"":""Detection"",""Mg"":""Detection"",""Na"":""Detection"",""Mn"":""Detection"",""Sr"":""Detection"",""Ni"":""Detection"",""V"":""Detection""}""",0,No,"This reference is currently in the database but is not quite correct/complete (e.g., Sr instead of Sr+, etc.)",[],"Cr, Na, Mn, Mg, V, Ni, Ca, Sr, Fe, Li"
